order_id,order_date,ship_date,ship_mode,customer_name,segment,region,state,product_name,category,sub_category,sales,quantity,discount,profit,year,month,profit_margin,discount_category,,,,,,,,,,
CA-2014-158225,9/22/2014,9/28/2014,Standard Class,Sanjit Engle,Consumer,West,Washington,Tennsco Commercial Shelving,Office Supplies,Storage,40.68,2.00,0.00,0.41,2014,Sep,1.01%,No Discount,,,,,,,,,,
CA-2014-127131,11/24/2014,11/30/2014,Standard Class,Harold Ryan,Corporate,West,Washington,"Carina 42""Hx23 3/4""W Media Storage Unit",Office Supplies,Storage,485.88,6.00,0.00,9.72,2014,Nov,2.00%,No Discount,,,,,,,,,,
US-2016-108504,2/5/2016,2/5/2016,Same Day,Paul Prost,Home Office,West,Washington,"Carina 42""Hx23 3/4""W Media Storage Unit",Office Supplies,Storage,80.98,1.00,0.00,1.62,2016,Feb,2.00%,No Discount,,,,,,,,,,
CA-2014-122882,9/7/2014,9/13/2014,Standard Class,Sean Braxton,Corporate,West,Texas,"Carina 42""Hx23 3/4""W Media Storage Unit",Office Supplies,Storage,64.78,1.00,0.20,-14.58,2014,Sep,-22.51%,Low Discount,,,,,,,,,,
CA-2016-121671,7/17/2016,7/22/2016,Standard Class,Andrew Allen,Consumer,South,North Carolina,"Carina 42""Hx23 3/4""W Media Storage Unit",Office Supplies,Storage,242.94,3.00,0.00,4.86,2016,Jul,2.00%,No Discount,,,,,,,,,,
CA-2017-106068,10/23/2017,10/28/2017,Standard Class,Randy Bradley,Consumer,East,Texas,"Carina 42""Hx23 3/4""W Media Storage Unit",Office Supplies,Storage,259.14,4.00,0.20,-58.31,2017,Oct,-22.50%,Low Discount,,,,,,,,,,
CA-2014-156587,3/7/2014,3/8/2014,First Class,Aaron Bergman,Consumer,West,Washington,"Carina 42""Hx23 3/4""W Media Storage Unit",Office Supplies,Storage,242.94,3.00,0.00,4.86,2014,Mar,2.00%,No Discount,,,,,,,,,,
CA-2015-162964,11/12/2015,11/18/2015,Standard Class,Monica Federle,Corporate,West,Texas,"Carina 42""Hx23 3/4""W Media Storage Unit",Office Supplies,Storage,64.78,1.00,0.20,-14.58,2015,Nov,-22.51%,Low Discount,,,,,,,,,,
US-2017-122672,11/4/2017,11/9/2017,Standard Class,Henry Goldwyn,Corporate,West,Texas,"Carina 42""Hx23 3/4""W Media Storage Unit",Office Supplies,Storage,194.35,3.00,0.20,-43.73,2017,Nov,-22.50%,Low Discount,,,,,,,,,,
CA-2017-145226,12/8/2017,12/10/2017,Second Class,Delfina Latchford,Consumer,West,Tennessee,Iris Project Case,Office Supplies,Storage,31.92,4.00,0.00,8.30,2017,Dec,26.00%,No Discount,,,,,,,,,,
US-2017-139465,8/27/2017,8/30/2017,First Class,Mathew Reese,Home Office,West,Washington,Iris Project Case,Office Supplies,Storage,63.84,8.00,0.00,16.60,2017,Aug,26.00%,No Discount,,,,,,,,,,
CA-2014-157924,10/11/2014,10/13/2014,First Class,Helen Andreada,Consumer,West,Texas,Iris Project Case,Office Supplies,Storage,31.92,4.00,0.00,8.30,2014,Oct,26.00%,No Discount,,,,,,,,,,
CA-2017-169929,9/25/2017,9/28/2017,First Class,Luke Schmidt,Corporate,West,Wisconsin,Iris Project Case,Office Supplies,Storage,39.90,5.00,0.00,10.37,2017,Sep,25.99%,No Discount,,,,,,,,,,
US-2015-164238,8/16/2015,8/20/2015,Standard Class,Joni Wasserman,Consumer,West,Washington,Iris Project Case,Office Supplies,Storage,44.69,7.00,0.20,3.35,2015,Aug,7.50%,Low Discount,,,,,,,,,,
CA-2017-101637,3/24/2017,3/25/2017,Same Day,Ann Chong,Corporate,West,Washington,Iris Project Case,Office Supplies,Storage,12.77,2.00,0.20,0.96,2017,Mar,7.52%,Low Discount,,,,,,,,,,
CA-2014-139451,10/12/2014,10/16/2014,Standard Class,Duane Noonan,Consumer,West,Washington,"Sortfiler Multipurpose Personal File Organizer, Black",Office Supplies,Storage,21.39,1.00,0.00,6.20,2014,Oct,28.99%,No Discount,,,,,,,,,,
US-2017-120418,6/11/2017,6/12/2017,First Class,Becky Castell,Home Office,West,Texas,"Sortfiler Multipurpose Personal File Organizer, Black",Office Supplies,Storage,68.45,4.00,0.20,7.70,2017,Jun,11.25%,Low Discount,,,,,,,,,,
CA-2015-122371,9/26/2015,10/1/2015,Standard Class,Bryan Spruell,Home Office,West,New York,"Sortfiler Multipurpose Personal File Organizer, Black",Office Supplies,Storage,64.17,3.00,0.00,18.61,2015,Sep,29.00%,No Discount,,,,,,,,,,
CA-2017-151484,4/20/2017,4/23/2017,First Class,Cynthia Voltz,Corporate,West,Texas,"Sortfiler Multipurpose Personal File Organizer, Black",Office Supplies,Storage,51.34,3.00,0.20,5.78,2017,Apr,11.26%,Low Discount,,,,,,,,,,
CA-2017-154074,8/31/2017,9/2/2017,Second Class,Bart Watters,Corporate,West,Wisconsin,"Sortfiler Multipurpose Personal File Organizer, Black",Office Supplies,Storage,149.73,7.00,0.00,43.42,2017,Aug,29.00%,No Discount,,,,,,,,,,
CA-2016-135965,9/22/2016,9/25/2016,First Class,Sam Zeldin,Home Office,West,Washington,"Sortfiler Multipurpose Personal File Organizer, Black",Office Supplies,Storage,128.34,6.00,0.00,37.22,2016,Sep,29.00%,No Discount,,,,,,,,,,
CA-2016-155516,10/21/2016,10/21/2016,Same Day,Michael Kennedy,Corporate,West,Wisconsin,Pizazz Global Quick File,Office Supplies,Storage,104.79,7.00,0.00,29.34,2016,Oct,28.00%,No Discount,,,,,,,,,,
CA-2016-109057,4/22/2016,4/27/2016,Standard Class,Tonja Turnell,Home Office,West,Texas,Pizazz Global Quick File,Office Supplies,Storage,23.95,2.00,0.20,2.40,2016,Apr,10.02%,Low Discount,,,,,,,,,,
CA-2014-168592,9/8/2014,9/14/2014,Standard Class,Dennis Pardue,Home Office,West,Wisconsin,Pizazz Global Quick File,Office Supplies,Storage,14.97,1.00,0.00,4.19,2014,Sep,27.99%,No Discount,,,,,,,,,,
US-2015-118906,3/10/2015,3/10/2015,Same Day,Ken Black,Corporate,West,Washington,Pizazz Global Quick File,Office Supplies,Storage,89.82,6.00,0.00,25.15,2015,Mar,28.00%,No Discount,,,,,,,,,,
US-2016-117793,8/23/2016,8/29/2016,Standard Class,Matt Abelman,Home Office,West,Wisconsin,Pizazz Global Quick File,Office Supplies,Storage,14.97,1.00,0.00,4.19,2016,Aug,27.99%,No Discount,,,,,,,,,,
CA-2015-149846,5/22/2015,5/26/2015,Standard Class,Sarah Brown,Consumer,West,Washington,Pizazz Global Quick File,Office Supplies,Storage,104.79,7.00,0.00,29.34,2015,May,28.00%,No Discount,,,,,,,,,,
US-2014-117135,6/21/2014,6/23/2014,Second Class,Naresj Patel,Consumer,West,Virginia,Recycled Eldon Regeneration Jumbo File,Office Supplies,Storage,36.84,3.00,0.00,10.32,2014,Jun,28.01%,No Discount,,,,,,,,,,
CA-2014-106803,12/29/2014,1/2/2015,Standard Class,Debra Catini,Consumer,West,Virginia,Recycled Eldon Regeneration Jumbo File,Office Supplies,Storage,24.56,2.00,0.00,6.88,2014,Dec,28.01%,No Discount,,,,,,,,,,
CA-2014-138296,12/5/2014,12/12/2014,Standard Class,Roy Collins,Consumer,West,Virginia,Recycled Eldon Regeneration Jumbo File,Office Supplies,Storage,24.56,2.00,0.00,6.88,2014,Dec,28.01%,No Discount,,,,,,,,,,
CA-2017-100811,11/21/2017,11/24/2017,First Class,Cindy Chapman,Consumer,West,Texas,Recycled Eldon Regeneration Jumbo File,Office Supplies,Storage,39.30,4.00,0.20,3.93,2017,Nov,10.00%,Low Discount,,,,,,,,,,
CA-2015-158421,9/21/2015,9/26/2015,Standard Class,Giulietta Baptist,Consumer,South,Virginia,Recycled Eldon Regeneration Jumbo File,Office Supplies,Storage,85.96,7.00,0.00,24.07,2015,Sep,28.00%,No Discount,,,,,,,,,,
CA-2015-136105,6/12/2015,6/16/2015,Standard Class,Sam Zeldin,Home Office,West,Washington,Recycled Eldon Regeneration Jumbo File,Office Supplies,Storage,24.56,2.00,0.00,6.88,2015,Jun,28.01%,No Discount,,,,,,,,,,
CA-2015-163055,8/9/2015,8/16/2015,Standard Class,David Smith,Corporate,West,Texas,Rogers Deluxe File Chest,Office Supplies,Storage,21.98,1.00,0.00,0.22,2015,Aug,1.00%,No Discount,,,,,,,,,,
US-2014-140452,12/6/2014,12/10/2014,Standard Class,Berenike Kampe,Consumer,West,New York,Rogers Deluxe File Chest,Office Supplies,Storage,35.17,2.00,0.20,-8.35,2014,Dec,-23.74%,Low Discount,,,,,,,,,,
CA-2016-163776,7/19/2016,7/25/2016,Standard Class,Joy Smith,Consumer,West,Texas,Rogers Deluxe File Chest,Office Supplies,Storage,87.92,4.00,0.00,0.88,2016,Jul,1.00%,No Discount,,,,,,,,,,
CA-2017-139437,7/3/2017,7/8/2017,Standard Class,Rob Dowd,Consumer,West,Texas,Rogers Deluxe File Chest,Office Supplies,Storage,87.92,4.00,0.00,0.88,2017,Jul,1.00%,No Discount,,,,,,,,,,
CA-2016-144764,9/2/2016,9/8/2016,Standard Class,Rob Lucas,Consumer,West,Pennsylvania,Rogers Deluxe File Chest,Office Supplies,Storage,35.17,2.00,0.20,-8.35,2016,Sep,-23.74%,Low Discount,,,,,,,,,,
CA-2016-131380,3/28/2016,3/31/2016,Second Class,Chris Cortes,Consumer,West,Washington,Rogers Deluxe File Chest,Office Supplies,Storage,87.92,4.00,0.00,0.88,2016,Mar,1.00%,No Discount,,,,,,,,,,
CA-2017-121160,11/4/2017,11/4/2017,Same Day,Frank Merwin,Home Office,West,Washington,Rogers Deluxe File Chest,Office Supplies,Storage,52.75,3.00,0.20,-12.53,2017,Nov,-23.75%,Low Discount,,,,,,,,,,
US-2017-107979,6/8/2017,6/13/2017,Standard Class,Frank Olsen,Consumer,West,Virginia,Rogers Deluxe File Chest,Office Supplies,Storage,35.17,2.00,0.20,-8.35,2017,Jun,-23.74%,Low Discount,,,,,,,,,,
CA-2017-115364,6/26/2017,7/2/2017,Standard Class,Olvera Toch,Consumer,West,Virginia,Eldon Shelf Savers Cubes and Bins,Office Supplies,Storage,83.76,12.00,0.00,1.68,2017,Jun,2.01%,No Discount,,,,,,,,,,
CA-2017-152807,10/30/2017,11/3/2017,Standard Class,Mick Crebagga,Consumer,West,Washington,Eldon Shelf Savers Cubes and Bins,Office Supplies,Storage,11.17,2.00,0.20,-2.51,2017,Oct,-22.47%,Low Discount,,,,,,,,,,
CA-2015-105599,9/7/2015,9/7/2015,Same Day,Marc Crier,Consumer,West,Washington,Eldon Shelf Savers Cubes and Bins,Office Supplies,Storage,13.96,2.00,0.00,0.28,2015,Sep,2.01%,No Discount,,,,,,,,,,
CA-2017-100601,11/16/2017,11/20/2017,Standard Class,Jay Kimmel,Consumer,West,Pennsylvania,Eldon Shelf Savers Cubes and Bins,Office Supplies,Storage,48.86,7.00,0.00,0.98,2017,Nov,2.01%,No Discount,,,,,,,,,,
CA-2016-147137,7/4/2016,7/6/2016,First Class,Anna Andreadi,Consumer,West,Pennsylvania,Eldon Shelf Savers Cubes and Bins,Office Supplies,Storage,27.92,4.00,0.00,0.56,2016,Jul,2.01%,No Discount,,,,,,,,,,
CA-2015-130218,3/23/2015,3/26/2015,First Class,Sheri Gordon,Consumer,West,South Carolina,Eldon Shelf Savers Cubes and Bins,Office Supplies,Storage,27.92,4.00,0.00,0.56,2015,Mar,2.01%,No Discount,,,,,,,,,,
CA-2015-162166,9/8/2015,9/11/2015,First Class,Neoma Murray,Consumer,West,Washington,Eldon Shelf Savers Cubes and Bins,Office Supplies,Storage,41.88,6.00,0.00,0.84,2015,Sep,2.01%,No Discount,,,,,,,,,,
US-2014-127978,3/3/2014,3/8/2014,Standard Class,Jill Stevenson,Corporate,West,Ohio,Eldon Shelf Savers Cubes and Bins,Office Supplies,Storage,44.67,8.00,0.20,-10.05,2014,Mar,-22.50%,Low Discount,,,,,,,,,,
CA-2015-127110,6/25/2015,7/1/2015,Standard Class,Cathy Hwang,Home Office,South,Pennsylvania,Tennsco Industrial Shelving,Office Supplies,Storage,78.26,2.00,0.20,-17.61,2015,Jun,-22.50%,Low Discount,,,,,,,,,,
CA-2015-146486,11/9/2015,11/14/2015,Second Class,Dianna Vittorini,Consumer,West,New York,Tennsco Industrial Shelving,Office Supplies,Storage,244.55,5.00,0.00,4.89,2015,Nov,2.00%,No Discount,,,,,,,,,,
CA-2017-116946,12/19/2017,12/23/2017,Standard Class,Tony Sayre,Consumer,West,Tennessee,Tennsco Industrial Shelving,Office Supplies,Storage,78.26,2.00,0.20,-17.61,2017,Dec,-22.50%,Low Discount,,,,,,,,,,
CA-2017-121083,7/9/2017,7/15/2017,Standard Class,Jamie Frazer,Consumer,West,Tennessee,Tennsco Industrial Shelving,Office Supplies,Storage,195.64,4.00,0.00,3.91,2017,Jul,2.00%,No Discount,,,,,,,,,,
US-2017-105830,12/31/2016,1/2/2017,First Class,Duane Benoit,Consumer,West,Texas,Tennsco Industrial Shelving,Office Supplies,Storage,156.51,4.00,0.20,-35.22,2016,Dec,-22.50%,Low Discount,,,,,,,,,,
CA-2015-137113,12/1/2015,12/5/2015,Second Class,Tamara Willingham,Home Office,West,Washington,Tennsco Industrial Shelving,Office Supplies,Storage,146.73,3.00,0.00,2.93,2015,Dec,2.00%,No Discount,,,,,,,,,,
CA-2014-166730,12/30/2014,1/1/2015,First Class,Dorothy Dickinson,Consumer,West,Virginia,Tennsco Industrial Shelving,Office Supplies,Storage,39.13,1.00,0.20,-8.80,2014,Dec,-22.49%,Low Discount,,,,,,,,,,
CA-2015-104038,2/6/2015,2/8/2015,First Class,Lori Olson,Corporate,West,Virginia,Tennsco Industrial Shelving,Office Supplies,Storage,146.73,3.00,0.00,2.93,2015,Feb,2.00%,No Discount,,,,,,,,,,
CA-2016-129280,5/3/2016,5/5/2016,First Class,Susan MacKendrick,Consumer,East,Ohio,Tennsco Industrial Shelving,Office Supplies,Storage,195.64,5.00,0.20,-44.02,2016,May,-22.50%,Low Discount,,,,,,,,,,
CA-2015-125178,10/3/2015,10/9/2015,Standard Class,Mary Zewe,Corporate,West,Washington,Staple magnet,Office Supplies,Storage,15.01,2.00,0.20,1.50,2015,Oct,9.99%,Low Discount,,,,,,,,,,
CA-2014-162866,12/27/2014,12/31/2014,Standard Class,Corey-Lock,Consumer,West,Washington,Staple magnet,Office Supplies,Storage,30.02,4.00,0.20,3.00,2014,Dec,9.99%,Low Discount,,,,,,,,,,
CA-2016-164154,9/11/2016,9/17/2016,Standard Class,Nick Zandusky,Home Office,West,Washington,Staple magnet,Office Supplies,Storage,37.52,5.00,0.20,3.75,2016,Sep,9.99%,Low Discount,,,,,,,,,,
CA-2016-145548,11/11/2016,11/16/2016,Standard Class,Edward Becker,Corporate,West,Washington,Staple magnet,Office Supplies,Storage,28.14,3.00,0.00,7.88,2016,Nov,28.00%,No Discount,,,,,,,,,,
CA-2016-120824,6/12/2016,6/16/2016,Second Class,Arthur Wiediger,Home Office,West,Texas,Staple magnet,Office Supplies,Storage,67.54,9.00,0.20,6.75,2016,Jun,9.99%,Low Discount,,,,,,,,,,
CA-2015-103870,12/27/2015,12/31/2015,Standard Class,Sung Pak,Corporate,West,Texas,Staple magnet,Office Supplies,Storage,22.51,3.00,0.20,2.25,2015,Dec,10.00%,Low Discount,,,,,,,,,,
CA-2017-113278,1/14/2017,1/20/2017,Standard Class,Hallie Redmond,Home Office,West,Wisconsin,Staple magnet,Office Supplies,Storage,18.76,2.00,0.00,5.25,2017,Jan,27.99%,No Discount,,,,,,,,,,
CA-2016-122133,5/16/2016,5/23/2016,Standard Class,Jim Radford,Consumer,West,Connecticut,"SAFCO Commercial Wire Shelving, Black",Office Supplies,Storage,552.56,4.00,0.00,0.00,2016,May,0.00%,No Discount,,,,,,,,,,
CA-2017-166576,5/16/2017,5/18/2017,First Class,John Murray,Consumer,West,Virginia,"SAFCO Commercial Wire Shelving, Black",Office Supplies,Storage,221.02,2.00,0.20,-55.26,2017,May,-25.00%,Low Discount,,,,,,,,,,
CA-2014-103191,9/22/2014,9/27/2014,Standard Class,Vivek Grady,Corporate,South,Virginia,"SAFCO Commercial Wire Shelving, Black",Office Supplies,Storage,331.54,3.00,0.20,-82.88,2014,Sep,-25.00%,Low Discount,,,,,,,,,,
CA-2015-130365,4/25/2015,4/29/2015,Standard Class,Zuschuss Carroll,Consumer,West,Washington,"SAFCO Commercial Wire Shelving, Black",Office Supplies,Storage,221.02,2.00,0.20,-55.26,2015,Apr,-25.00%,Low Discount,,,,,,,,,,
US-2016-114013,3/13/2016,3/15/2016,Second Class,Stewart Carmichael,Corporate,West,Texas,"SAFCO Commercial Wire Shelving, Black",Office Supplies,Storage,552.56,5.00,0.20,-138.14,2016,Mar,-25.00%,Low Discount,,,,,,,,,,
CA-2016-113978,9/25/2016,9/29/2016,Standard Class,Tony Sayre,Consumer,West,Tennessee,"SAFCO Commercial Wire Shelving, Black",Office Supplies,Storage,331.54,3.00,0.20,-82.88,2016,Sep,-25.00%,Low Discount,,,,,,,,,,
CA-2014-169642,7/27/2014,7/30/2014,Second Class,Barry Blumstein,Corporate,West,Texas,"SAFCO Commercial Wire Shelving, Black",Office Supplies,Storage,276.28,2.00,0.00,0.00,2014,Jul,0.00%,No Discount,,,,,,,,,,
CA-2014-136336,4/21/2014,4/26/2014,Standard Class,Dorothy Badders,Corporate,South,Texas,"SAFCO Commercial Wire Shelving, Black",Office Supplies,Storage,828.84,6.00,0.00,0.00,2014,Apr,0.00%,No Discount,,,,,,,,,,
US-2015-130512,8/21/2015,8/25/2015,Standard Class,Sean Miller,Home Office,West,Pennsylvania,"SAFCO Commercial Wire Shelving, Black",Office Supplies,Storage,663.07,6.00,0.20,-165.77,2015,Aug,-25.00%,Low Discount,,,,,,,,,,
CA-2017-166835,11/12/2017,11/14/2017,Second Class,Dennis Kane,Consumer,West,Washington,"SAFCO Commercial Wire Shelving, Black",Office Supplies,Storage,221.02,2.00,0.20,-55.26,2017,Nov,-25.00%,Low Discount,,,,,,,,,,
CA-2016-164511,11/19/2016,11/24/2016,Standard Class,Doug Jacobs,Consumer,West,Oregon,Fellowes Neat Ideas Storage Cubes,Office Supplies,Storage,64.96,2.00,0.00,2.60,2016,Nov,4.00%,No Discount,,,,,,,,,,
CA-2016-130477,4/8/2016,4/12/2016,Standard Class,Logan Currie,Consumer,West,Washington,Fellowes Neat Ideas Storage Cubes,Office Supplies,Storage,64.96,2.00,0.00,2.60,2016,Apr,4.00%,No Discount,,,,,,,,,,
CA-2017-164168,11/12/2017,11/18/2017,Standard Class,Lindsay Shagiari,Home Office,West,Texas,Fellowes Neat Ideas Storage Cubes,Office Supplies,Storage,77.95,3.00,0.20,-15.59,2017,Nov,-20.00%,Low Discount,,,,,,,,,,
CA-2014-142965,7/20/2014,7/20/2014,Same Day,Scot Wooten,Consumer,West,Pennsylvania,Fellowes Neat Ideas Storage Cubes,Office Supplies,Storage,25.98,1.00,0.20,-5.20,2014,Jul,-20.02%,Low Discount,,,,,,,,,,
CA-2016-131205,9/4/2016,9/8/2016,Standard Class,Anna Andreadi,Consumer,West,Pennsylvania,Fellowes Neat Ideas Storage Cubes,Office Supplies,Storage,129.92,4.00,0.00,5.20,2016,Sep,4.00%,No Discount,,,,,,,,,,
CA-2015-138492,5/15/2015,5/22/2015,Standard Class,Fred Chung,Corporate,West,Texas,Fellowes Neat Ideas Storage Cubes,Office Supplies,Storage,51.97,2.00,0.20,-10.39,2015,May,-19.99%,Low Discount,,,,,,,,,,
CA-2014-168368,2/11/2014,2/15/2014,Second Class,Guy Armstrong,Consumer,West,Texas,Fellowes Neat Ideas Storage Cubes,Office Supplies,Storage,64.96,2.00,0.00,2.60,2014,Feb,4.00%,No Discount,,,,,,,,,,
CA-2014-127586,9/26/2014,9/30/2014,Standard Class,Christopher Schild,Home Office,West,Washington,"Dual Level, Single-Width Filing Carts",Office Supplies,Storage,310.12,2.00,0.00,80.63,2014,Sep,26.00%,No Discount,,,,,,,,,,
CA-2016-108434,12/5/2016,12/7/2016,Second Class,James Galang,Consumer,West,Texas,"Dual Level, Single-Width Filing Carts",Office Supplies,Storage,465.18,3.00,0.00,120.95,2016,Dec,26.00%,No Discount,,,,,,,,,,
CA-2016-144218,10/31/2016,11/4/2016,Standard Class,Jonathan Doherty,Corporate,West,Virginia,"Dual Level, Single-Width Filing Carts",Office Supplies,Storage,1085.42,7.00,0.00,282.21,2016,Oct,26.00%,No Discount,,,,,,,,,,
CA-2015-156755,1/12/2015,1/18/2015,Standard Class,Yana Sorensen,Corporate,West,Washington,"Dual Level, Single-Width Filing Carts",Office Supplies,Storage,465.18,3.00,0.00,120.95,2015,Jan,26.00%,No Discount,,,,,,,,,,
CA-2014-124856,9/29/2014,10/3/2014,Second Class,Lisa DeCherney,Consumer,West,New York,"Dual Level, Single-Width Filing Carts",Office Supplies,Storage,1395.54,9.00,0.00,362.84,2014,Sep,26.00%,No Discount,,,,,,,,,,
CA-2017-164112,6/30/2017,7/4/2017,Standard Class,Neil Ducich,Corporate,West,Virginia,"Dual Level, Single-Width Filing Carts",Office Supplies,Storage,1085.42,7.00,0.00,282.21,2017,Jun,26.00%,No Discount,,,,,,,,,,
CA-2017-147207,1/2/2017,1/4/2017,Second Class,Trudy Schmidt,Consumer,West,Wisconsin,"Dual Level, Single-Width Filing Carts",Office Supplies,Storage,372.14,3.00,0.20,27.91,2017,Jan,7.50%,Low Discount,,,,,,,,,,
CA-2017-129294,3/16/2017,3/21/2017,Standard Class,Ken Dana,Corporate,West,New York,"Dual Level, Single-Width Filing Carts",Office Supplies,Storage,310.12,2.00,0.00,80.63,2017,Mar,26.00%,No Discount,,,,,,,,,,
US-2015-116981,3/26/2015,3/28/2015,Second Class,Suzanne McNair,Corporate,West,Pennsylvania,"Dual Level, Single-Width Filing Carts",Office Supplies,Storage,1085.42,7.00,0.00,282.21,2015,Mar,26.00%,No Discount,,,,,,,,,,
CA-2014-144666,11/9/2014,11/11/2014,Second Class,Jeremy Pistek,Consumer,West,Wisconsin,SAFCO Boltless Steel Shelving,Office Supplies,Storage,340.92,3.00,0.00,3.41,2014,Nov,1.00%,No Discount,,,,,,,,,,
CA-2014-112326,1/4/2014,1/8/2014,Standard Class,Phillina Ober,Home Office,West,Pennsylvania,SAFCO Boltless Steel Shelving,Office Supplies,Storage,272.74,3.00,0.20,-64.77,2014,Jan,-23.75%,Low Discount,,,,,,,,,,
CA-2015-124800,9/26/2015,9/30/2015,Standard Class,Rick Wilson,Corporate,West,Washington,SAFCO Boltless Steel Shelving,Office Supplies,Storage,363.65,4.00,0.20,-86.37,2015,Sep,-23.75%,Low Discount,,,,,,,,,,
CA-2017-154410,10/21/2017,10/24/2017,First Class,Michael Dominguez,Corporate,South,Texas,SAFCO Boltless Steel Shelving,Office Supplies,Storage,909.12,8.00,0.00,9.09,2017,Oct,1.00%,No Discount,,,,,,,,,,
US-2016-160528,8/23/2016,8/30/2016,Standard Class,Mick Hernandez,Home Office,South,Texas,SAFCO Boltless Steel Shelving,Office Supplies,Storage,727.30,8.00,0.20,-172.73,2016,Aug,-23.75%,Low Discount,,,,,,,,,,
CA-2016-135776,12/23/2016,12/30/2016,Standard Class,Edward Hooks,Corporate,West,Washington,SAFCO Boltless Steel Shelving,Office Supplies,Storage,227.28,2.00,0.00,2.27,2016,Dec,1.00%,No Discount,,,,,,,,,,
US-2017-147886,3/28/2017,3/31/2017,First Class,Dave Hallsten,Corporate,West,Texas,SAFCO Boltless Steel Shelving,Office Supplies,Storage,795.48,7.00,0.00,7.95,2017,Mar,1.00%,No Discount,,,,,,,,,,
CA-2015-143364,7/14/2015,7/19/2015,Second Class,Toby Gnade,Consumer,West,Washington,SAFCO Boltless Steel Shelving,Office Supplies,Storage,272.74,3.00,0.20,-64.77,2015,Jul,-23.75%,Low Discount,,,,,,,,,,
CA-2017-151750,1/1/2017,1/5/2017,Standard Class,Janet Martin,Consumer,West,Texas,SAFCO Boltless Steel Shelving,Office Supplies,Storage,454.56,5.00,0.20,-107.96,2017,Jan,-23.75%,Low Discount,,,,,,,,,,
CA-2016-161746,10/21/2016,10/27/2016,Standard Class,Carlos Soltero,Consumer,West,Washington,SAFCO Boltless Steel Shelving,Office Supplies,Storage,340.92,3.00,0.00,3.41,2016,Oct,1.00%,No Discount,,,,,,,,,,
CA-2016-142545,10/28/2016,11/3/2016,Standard Class,Jonathan Doherty,Corporate,West,Virginia,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Office Supplies,Storage,1082.48,8.00,0.00,10.82,2016,Oct,1.00%,No Discount,,,,,,,,,,
CA-2015-142601,4/18/2015,4/20/2015,Second Class,Deanra Eno,Home Office,West,Ohio,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Office Supplies,Storage,947.17,7.00,0.00,9.47,2015,Apr,1.00%,No Discount,,,,,,,,,,
CA-2016-127138,3/12/2016,3/15/2016,Second Class,Dean Katz,Corporate,West,Pennsylvania,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Office Supplies,Storage,676.55,5.00,0.00,6.77,2016,Mar,1.00%,No Discount,,,,,,,,,,
CA-2017-121398,12/25/2017,12/29/2017,Standard Class,Fred Hopkins,Corporate,West,Washington,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Office Supplies,Storage,270.62,2.00,0.00,2.71,2017,Dec,1.00%,No Discount,,,,,,,,,,
CA-2017-157413,6/1/2017,6/6/2017,Standard Class,Barry Weirich,Consumer,South,Pennsylvania,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Office Supplies,Storage,324.74,3.00,0.20,-77.13,2017,Jun,-23.75%,Low Discount,,,,,,,,,,
CA-2015-110863,11/17/2015,11/24/2015,Standard Class,Anna Andreadi,Consumer,West,Pennsylvania,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Office Supplies,Storage,541.24,4.00,0.00,5.41,2015,Nov,1.00%,No Discount,,,,,,,,,,
CA-2017-101805,12/1/2017,12/6/2017,Standard Class,Sally Hughsby,Corporate,West,Wisconsin,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Office Supplies,Storage,541.24,4.00,0.00,5.41,2017,Dec,1.00%,No Discount,,,,,,,,,,
CA-2017-163139,12/1/2017,12/3/2017,Second Class,Craig Carreira,Consumer,West,Washington,Safco Industrial Shelving,Office Supplies,Storage,221.55,3.00,0.00,6.65,2017,Dec,3.00%,No Discount,,,,,,,,,,
CA-2017-110821,8/7/2017,8/8/2017,First Class,Chloris Kastensmidt,Consumer,West,Washington,Safco Industrial Shelving,Office Supplies,Storage,118.16,2.00,0.20,-25.11,2017,Aug,-21.25%,Low Discount,,,,,,,,,,
CA-2017-151799,12/14/2017,12/18/2017,Standard Class,Ben Ferrer,Home Office,West,Texas,Safco Industrial Shelving,Office Supplies,Storage,73.85,1.00,0.00,2.22,2017,Dec,3.01%,No Discount,,,,,,,,,,
US-2014-159611,12/27/2014,1/1/2015,Second Class,Karl Braun,Consumer,West,Ohio,Safco Industrial Shelving,Office Supplies,Storage,118.16,2.00,0.20,-25.11,2014,Dec,-21.25%,Low Discount,,,,,,,,,,
CA-2016-131093,9/17/2016,9/20/2016,Second Class,Troy Staebel,Consumer,West,Pennsylvania,Safco Industrial Shelving,Office Supplies,Storage,295.40,5.00,0.20,-62.77,2016,Sep,-21.25%,Low Discount,,,,,,,,,,
